,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
32,0.533333,1.556,7.714,5.492,-1.459,1.159,0.363,17.0,5.7,-24.1,1.127,10.875,12.31,25.51,74.009,147.167,0.152,0.441,0.877,0.116,33,9.428998120444769,-1.4349164711547358,-1.0601910985562122,9.596301162427114
33,0.55,1.657,7.465,5.439,1.982,1.629,-0.578,18.1,4.6,-23.4,1.024,10.424,13.839,25.502,74.102,147.156,0.152,0.441,0.877,0.116,34,9.217103614737896,-1.3033681366190595,-1.1835655687927897,9.383740991736719
34,0.566667,1.594,7.588,5.496,4.024,2.225,-0.556,18.8,6.8,-23.8,0.6,10.524,13.849,25.514,74.233,147.094,0.152,0.442,0.876,0.116,35,9.33764954887136,-1.3618740926682977,-1.1305732431741822,9.503925294319185
35,0.583333,1.533,7.802,5.442,2.988,3.002,-1.002,18.6,6.6,-23.4,0.06,6.803,14.306,25.504,74.363,147.015,0.152,0.443,0.876,0.116,36,9.49140078033517,-1.361714549044489,-0.9464151911151296,9.635178099028579
36,0.6,1.449,7.852,5.363,2.655,4.354,-0.369,17.5,6.4,-23.5,3.307,10.034,13.855,25.468,74.495,146.951,0.152,0.444,0.876,0.116,37,9.485571183335809,-1.3689915596870974,-0.8155215725992957,9.618486055507907
37,0.616667,1.454,7.831,5.319,2.202,3.512,0.005,17.8,5.0,-24.0,0.02,11.468,13.381,25.425,74.63,146.91,0.151,0.445,0.875,0.116,38,9.453810838808792,-1.3173727108402566,-0.7876723714557894,9.577600847811523
38,0.633333,1.52,7.95,5.511,1.596,3.34,0.311,17.4,5.8,-23.5,2.87,8.648,14.817,25.4,74.757,146.893,0.151,0.445,0.875,0.115,39,9.659389468442129,-1.3308506665808202,-0.8994735127899638,9.792038653926976
39,0.65,1.528,7.812,5.537,1.286,3.094,-0.045,18.1,6.5,-23.4,3.676,9.176,12.916,25.368,74.866,146.876,0.151,0.446,0.875,0.115,40,9.555600345029362,-1.3175728218662506,-0.9874213412490966,9.696416709279776
40,0.666667,1.546,7.872,5.729,1.965,3.863,-1.265,18.8,6.8,-23.3,1.883,9.984,10.647,25.321,74.972,146.845,0.151,0.446,0.874,0.115,41,9.698957263671394,-1.3744025233820758,-1.1050731655401251,9.857988689382838
41,0.683333,1.556,7.893,5.582,2.681,5.671,-2.925,18.0,5.6,-24.1,1.157,9.567,13.793,25.252,75.081,146.781,0.15,0.447,0.874,0.115,42,9.659870661454814,-1.2699396048754417,-0.9764533803174368,9.791798047345544
42,0.7,1.482,7.892,5.666,2.12,3.711,-2.852,18.7,6.9,-24.6,2.87,10.904,13.775,25.166,75.179,146.708,0.15,0.448,0.874,0.115,43,9.683096583411205,-1.3524686352158048,-0.9959985678141138,9.827692709888726
43,0.716667,1.514,8.017,5.573,0.857,0.209,-2.147,18.5,7.7,-23.3,2.275,7.467,13.989,25.137,75.259,146.634,0.15,0.448,0.874,0.116,44,9.76164861529197,-1.2588238116586732,-0.8650970597392413,9.880425800541188
44,0.733333,1.629,7.952,5.596,-0.312,-1.157,-1.972,18.1,5.9,-24.1,2.054,9.978,12.162,25.181,75.289,146.551,0.15,0.449,0.873,0.116,45,9.744287925343075,-1.1600528681200284,-0.9519932621503722,9.859166344067841
45,0.75,1.582,8.231,5.512,0.371,0.135,-2.652,18.4,6.9,-25.3,2.469,11.806,12.284,25.208,75.346,146.47,0.15,0.449,0.873,0.116,46,9.94069593249933,-1.141114920106379,-0.7173911880570232,10.031661328015414
46,0.766667,1.545,8.228,5.595,-0.976,1.232,-2.425,17.6,5.8,-23.7,2.048,10.659,15.014,25.195,75.405,146.409,0.15,0.45,0.873,0.117,47,9.969071610427417,-1.1988952107567616,-0.7558409222810167,10.069311495827309
47,0.783333,1.442,8.268,5.577,-1.908,-0.154,-1.366,18.3,5.9,-24.4,0.763,10.236,13.299,25.176,75.43,146.366,0.15,0.45,0.873,0.117,48,9.97364053935065,-1.2720437970045757,-0.6712048646452713,10.076810854630548
48,0.8,1.596,8.18,5.492,-3.006,-3.009,-0.141,19.3,5.7,-24.8,1.478,9.028,14.517,25.239,75.422,146.317,0.151,0.45,0.873,0.117,49,9.895163692678047,-1.0964863666180118,-0.7107271930403487,9.98106607532482
49,0.816667,1.663,8.164,5.459,-4.683,-3.474,-1.531,18.3,6.7,-24.2,0.567,11.619,13.671,25.341,75.368,146.252,0.151,0.45,0.872,0.118,50,9.881735971339069,-1.028154286882512,-0.715079684446841,9.96078039111394
50,0.833333,1.815,7.847,5.254,-5.872,-1.847,-2.014,18.0,6.0,-23.9,1.435,9.702,14.584,25.424,75.29,146.196,0.152,0.449,0.872,0.118,51,9.550221363033323,-0.8124952152243283,-0.7792775130205576,9.616348059424636
51,0.85,1.598,7.921,5.195,-6.817,-0.795,-3.359,18.0,6.5,-24.0,2.343,9.963,12.091,25.449,75.203,146.154,0.152,0.449,0.872,0.119,52,9.537155326941031,-0.9837166816509606,-0.5990323530844845,9.606449396108845
52,0.866667,1.451,7.844,5.204,-7.58,0.411,-3.993,17.5,6.9,-24.3,2.588,9.708,12.579,25.418,75.112,146.128,0.152,0.449,0.873,0.12,53,9.439487080729872,-1.1308326564334708,-0.5767617843420784,9.524460772138232
53,0.883333,1.58,7.84,5.237,-7.121,1.234,-4.489,17.3,5.3,-22.8,2.007,10.196,12.738,25.366,75.022,146.101,0.152,0.448,0.873,0.12,54,9.47971953186633,-1.0468659974976982,-0.6535733933042004,9.55971594766288
54,0.9,1.428,7.886,5.303,-6.032,0.262,-4.41,18.2,5.2,-22.7,1.594,9.567,12.597,25.303,74.972,146.083,0.151,0.448,0.873,0.121,55,9.51288753948514,-1.2173974739673086,-0.610657884159674,9.60989016586558
55,0.916667,1.459,7.904,5.249,-5.396,-0.959,-3.748,19.1,5.8,-23.5,1.098,9.736,12.296,25.283,74.909,146.021,0.151,0.448,0.873,0.121,56,9.511405124209134,-1.169760491855796,-0.5645626226217109,9.599682182239158
56,0.933333,1.304,7.863,5.254,-4.367,-0.654,-3.904,19.1,6.8,-23.1,0.779,9.622,13.627,25.276,74.858,145.927,0.151,0.448,0.873,0.122,57,9.442285654708682,-1.3100423106425367,-0.5086568186990157,9.546292526420924
57,0.95,1.411,7.953,5.33,-2.306,1.002,-2.746,17.6,6.8,-24.5,2.392,9.672,12.602,25.27,74.844,145.837,0.151,0.448,0.873,0.123,58,9.58053804228159,-1.2484725287528546,-0.5519394580428951,9.677294559948043
58,0.966667,1.295,8.007,5.314,-1.584,0.857,-2.624,18.3,7.4,-25.0,2.305,10.893,14.374,25.222,74.89,145.799,0.151,0.448,0.872,0.123,59,9.594246686714895,-1.3303914838337993,-0.45624446758589804,9.696786581130883
59,0.983333,1.239,8.059,5.352,-1.164,-1.346,-1.692,18.4,7.3,-24.8,0.889,9.294,13.668,25.215,74.94,145.738,0.151,0.449,0.872,0.124,60,9.645195965612118,-1.3842511479382138,-0.42491121939935755,9.753281806653593
60,1.0,1.213,7.932,5.35,-0.866,-2.465,-1.831,18.8,6.2,-23.4,1.435,11.052,14.252,25.237,74.979,145.661,0.151,0.449,0.872,0.124,61,9.531172798393936,-1.3965124782234621,-0.46582291197589154,9.644194782354825
61,1.016667,1.394,8.023,5.349,-1.503,-3.742,-2.014,18.4,6.0,-24.3,2.168,10.077,13.649,25.316,74.989,145.555,0.152,0.449,0.872,0.125,62,9.6532001439456,-1.227785756094767,-0.48149259398191196,9.742872574348901
62,1.033333,1.434,7.986,5.292,-2.071,-1.885,-2.426,20.0,5.9,-23.0,1.913,10.059,12.696,25.377,75.001,145.465,0.152,0.449,0.871,0.125,63,9.606380617167131,-1.1580205309385456,-0.46287783273826283,9.686992102814992
63,1.05,1.565,7.95,5.393,-1.909,-1.48,-3.696,18.2,6.0,-25.1,0.715,9.815,12.905,25.44,74.966,145.328,0.152,0.449,0.871,0.126,64,9.65372125745982,-1.0906998440425621,-0.5934759754817133,9.733250947139915
64,1.066667,1.532,7.939,5.338,-2.692,-0.015,-4.427,18.9,6.2,-24.5,2.69,10.321,13.12,25.438,74.964,145.259,0.153,0.449,0.871,0.127,65,9.612476828301995,-1.0883451105344981,-0.533650771322286,9.688600982598055
65,1.083333,1.463,8.048,5.209,-2.989,0.865,-4.491,18.2,5.7,-24.0,0.52,8.611,13.571,25.396,74.976,145.191,0.152,0.45,0.871,0.127,66,9.631752974906536,-1.07587482561939,-0.34085479309747774,9.697646827968113
66,1.1,1.459,8.136,5.198,-4.386,1.531,-3.992,19.0,6.5,-24.2,1.375,9.358,14.351,25.343,74.963,145.13,0.152,0.45,0.871,0.128,67,9.701696992474384,-1.0695135423731548,-0.27494953881386647,9.764342322962671
67,1.116667,1.378,8.204,5.313,-3.81,1.579,-2.771,18.6,6.4,-24.3,2.313,10.246,12.716,25.3,74.958,145.069,0.152,0.45,0.871,0.128,68,9.79468006856572,-1.1909354892633799,-0.27997145364205317,9.870788671631058
68,1.133333,1.327,8.165,5.42,-4.699,0.534,-1.051,18.8,6.2,-24.1,1.626,10.715,11.765,25.264,74.945,145.049,0.152,0.45,0.871,0.129,69,9.798863234721956,-1.2890630014014193,-0.35376529738279605,9.88961849618073
69,1.15,1.508,8.216,5.439,-4.347,0.215,-0.84,18.7,6.3,-24.2,2.326,10.211,14.17,25.282,74.928,145.012,0.152,0.45,0.871,0.129,70,9.89394764252343,-1.1394529811399712,-0.4133859586104387,9.967920595590636
70,1.166667,1.585,8.203,5.416,-5.612,-0.183,-1.035,17.6,6.6,-24.5,2.086,9.395,13.605,25.307,74.898,144.999,0.152,0.45,0.871,0.129,71,9.889881348450123,-1.0657541702922242,-0.434631984652706,9.95663045412453
71,1.183333,1.356,8.056,5.401,-5.858,-0.874,-0.351,17.9,6.9,-23.8,0.478,9.557,14.819,25.312,74.858,145.03,0.152,0.449,0.871,0.129,72,9.70198285509998,-1.2707411449509916,-0.4067168817183317,9.793297350739431
72,1.2,1.455,8.015,5.428,-5.266,-1.287,-0.242,17.6,6.4,-24.0,2.068,11.311,13.549,25.343,74.802,145.037,0.152,0.449,0.871,0.129,73,9.701410259021776,-1.2086804931606188,-0.4921020743707636,9.788791243049367
73,1.216667,1.454,7.928,5.425,-4.699,-1.073,-0.072,18.8,6.8,-24.2,1.476,10.565,14.287,25.372,74.764,145.054,0.152,0.449,0.871,0.129,74,9.624221754671037,-1.217819134148723,-0.5377705583406212,9.715859457608472
74,1.233333,1.429,8.004,5.398,-5.093,-2.622,0.253,17.2,6.5,-23.4,1.094,9.777,13.322,25.436,74.707,145.033,0.153,0.449,0.871,0.13,75,9.669847026715159,-1.2334164897123792,-0.46605068697896923,9.759326872279663
75,1.25,1.374,7.945,5.443,-5.421,-2.5,-0.124,17.4,6.5,-24.7,2.262,9.787,13.873,25.492,74.655,145.037,0.153,0.448,0.871,0.13,76,9.625588286511176,-1.3141575816168265,-0.5081239900436454,9.72816272479033
76,1.266667,1.528,7.882,5.288,-5.912,-1.289,-0.02,18.3,5.0,-24.9,2.386,10.996,14.351,25.519,74.619,145.071,0.153,0.448,0.871,0.129,77,9.53598620145279,-1.1137842473576165,-0.4981002068259224,9.613722067960984
77,1.283333,1.464,7.876,5.216,-5.987,-0.443,-0.533,18.2,5.7,-23.3,2.757,10.637,13.62,25.542,74.568,145.09,0.153,0.448,0.871,0.13,78,9.481185384525709,-1.144064960041036,-0.4237535503832276,9.559358137448351
78,1.3,1.416,7.891,5.325,-6.055,0.633,-0.93,18.1,5.8,-23.5,1.121,8.67,11.631,25.536,74.507,145.099,0.153,0.447,0.871,0.13,79,9.53091721025349,-1.2499950100809203,-0.47717041616875555,9.624373330248574
79,1.316667,1.451,7.941,5.395,-5.562,0.504,-1.606,17.7,6.3,-23.9,0.957,8.9,11.099,25.534,74.439,145.09,0.153,0.447,0.872,0.13,80,9.612816556338608,-1.263939429542235,-0.5168384395832072,9.709320625048901
80,1.333333,1.36,7.901,5.408,-5.774,0.156,-1.06,19.2,7.0,-23.9,0.265,7.742,14.955,25.51,74.394,145.104,0.153,0.447,0.872,0.13,81,9.56121932805963,-1.3584514404256725,-0.5094699645164238,9.670670349050267
81,1.35,1.364,7.936,5.502,-6.222,-1.849,-0.993,20.1,5.3,-22.8,1.037,10.923,11.959,25.519,74.324,145.1,0.153,0.447,0.872,0.13,82,9.63335421611473,-1.412413650215215,-0.5622901631277851,9.752568687274138
82,1.366667,1.313,8.014,5.496,-6.242,-1.661,-1.724,18.9,5.1,-23.7,1.507,10.189,11.649,25.569,74.218,145.04,0.154,0.446,0.872,0.131,83,9.683262893801466,-1.4666138040945602,-0.48748813233443716,9.80582383076506
83,1.383333,1.465,7.876,5.458,-5.721,-0.222,-1.707,17.5,4.4,-24.4,1.913,10.685,12.692,25.579,74.137,145.022,0.154,0.446,0.872,0.132,84,9.58358187778829,-1.330289195971177,-0.593846820998676,9.693676547110494
84,1.4,1.385,7.884,5.538,-4.589,1.018,-1.77,17.9,3.3,-22.7,0.277,11.939,14.407,25.535,74.105,145.042,0.154,0.446,0.872,0.132,85,9.606003227616783,-1.4456512057876225,-0.6163761694133688,9.733710751815053
85,1.416667,1.25,7.877,5.381,-4.185,-1.13,-0.559,18.9,5.4,-23.0,0.761,7.364,14.116,25.54,74.076,145.014,0.154,0.445,0.872,0.132,86,9.495061771431864,-1.4878128194503362,-0.44159367179848363,9.62105971294223
86,1.433333,1.404,7.917,5.347,-4.032,-2.396,-0.593,18.5,5.8,-24.4,1.913,11.248,11.714,25.589,74.035,144.971,0.154,0.445,0.872,0.132,87,9.551626985013238,-1.3409829883234758,-0.4568375687199997,9.656112778960281
87,1.45,1.586,7.748,5.424,-3.448,-2.127,-0.702,19.0,6.3,-23.9,1.65,9.242,14.228,25.655,73.995,144.95,0.154,0.445,0.872,0.133,88,9.486542689428923,-1.2296559854231568,-0.6783287987073208,9.589925755708437
88,1.466667,1.497,7.893,5.467,-3.155,-1.809,-1.368,17.2,5.7,-24.1,1.869,10.524,10.203,25.696,73.964,144.909,0.155,0.445,0.872,0.133,89,9.607945561281365,-1.3290388488308222,-0.5912569912924234,9.717435206884582
89,1.483333,1.501,7.899,5.518,-3.852,-1.358,-2.731,19.2,6.1,-24.1,3.32,10.032,11.116,25.713,73.94,144.882,0.155,0.445,0.872,0.133,90,9.637166308725048,-1.3533014226025355,-0.6238002865956288,9.751693493952729
90,1.5,1.447,7.848,5.414,-3.919,-1.342,-3.013,18.3,7.5,-23.6,2.374,10.046,11.953,25.723,73.909,144.828,0.155,0.445,0.872,0.134,91,9.533056229312068,-1.3502073680456887,-0.5422988032897663,9.64345938965888
91,1.516667,1.49,7.857,5.319,-2.995,-1.768,-2.749,18.9,6.4,-24.9,0.952,9.556,13.392,25.754,73.886,144.76,0.155,0.445,0.872,0.134,92,9.5088144235389,-1.2646218996146796,-0.4769588134352965,9.604390142013186
92,1.533333,1.463,7.902,5.417,-3.341,-1.521,-3.005,19.1,7.4,-24.0,1.913,9.12,15.287,25.772,73.88,144.719,0.155,0.445,0.872,0.135,93,9.585725014763607,-1.334721046163482,-0.5081905845876427,9.691535585241382
93,1.55,1.498,7.984,5.365,-2.287,0.456,-2.411,18.8,7.2,-24.4,1.454,10.008,15.233,25.783,73.894,144.657,0.155,0.445,0.871,0.135,94,9.642068992227735,-1.2704807080383034,-0.4334389456692751,9.735064714730969
94,1.566667,1.469,8.152,5.282,-1.497,0.488,-2.37,18.9,8.0,-25.4,1.011,10.019,11.11,25.775,73.939,144.594,0.155,0.446,0.871,0.135,95,9.742090197855568,-1.2390896463916097,-0.262534616863358,9.824082094526695
95,1.583333,1.313,8.121,5.298,-3.032,0.324,-1.936,19.0,6.1,-25.0,1.4,9.976,13.359,25.767,73.976,144.557,0.155,0.446,0.871,0.136,96,9.685530896078326,-1.3736468553110237,-0.2167938606288115,9.784856360723955
96,1.6,1.391,8.063,5.22,-3.065,-0.134,-1.11,17.4,6.2,-23.9,0.435,10.829,12.873,25.772,73.981,144.527,0.155,0.446,0.871,0.136,97,9.620114044370375,-1.2651225799575878,-0.21936415155936373,9.705423741393265
97,1.616667,1.369,7.929,5.384,-2.424,-1.132,0.993,17.9,6.1,-23.2,1.487,9.089,11.844,25.787,73.999,144.537,0.155,0.446,0.871,0.136,98,9.576114116144119,-1.3664292745061857,-0.40195456504169225,9.681459497410502
98,1.633333,1.531,7.93,5.475,-1.973,-1.464,1.668,18.2,6.3,-25.1,0.6,10.463,14.412,25.849,74.028,144.543,0.156,0.446,0.871,0.135,99,9.65941316011676,-1.2678418961274724,-0.5411102739618042,9.75727861649958
99,1.65,1.54,7.93,5.537,-1.424,-1.502,1.563,19.0,6.9,-24.3,1.773,9.567,12.311,25.916,74.052,144.556,0.156,0.446,0.871,0.135,100,9.690266108606856,-1.2886540365942543,-0.5941233191473483,9.793613684437425
100,1.666667,1.612,7.806,5.47,-0.175,-1.421,0.715,18.5,6.2,-24.7,1.755,12.041,13.474,26.003,74.088,144.529,0.157,0.446,0.871,0.135,101,9.572477028430704,-1.1882555760681437,-0.6393842554438051,9.667113323014268
101,1.683333,1.636,7.969,5.439,-0.724,-2.293,-0.274,18.0,6.8,-24.2,1.134,10.524,14.263,26.078,74.129,144.488,0.157,0.447,0.87,0.135,102,9.704475326362276,-1.139232500872319,-0.5380389846303077,9.785917330531666
102,1.7,1.641,7.939,5.292,-1.595,-1.798,-1.323,17.7,6.3,-24.1,1.065,8.523,13.775,26.144,74.166,144.452,0.157,0.447,0.87,0.135,103,9.61344827092215,-1.0533539670025531,-0.4448862354624073,9.681212010900289
103,1.716667,1.662,7.96,5.16,-3.209,-1.517,-1.742,18.4,5.6,-22.6,3.135,10.31,12.438,26.175,74.186,144.427,0.158,0.447,0.87,0.135,104,9.576181003295808,-0.9632693778345092,-0.34396729182116226,9.63065127600413
104,1.733333,1.582,7.934,5.135,-3.717,-1.354,-2.085,19.0,4.8,-22.8,3.0,10.292,13.511,26.205,74.181,144.407,0.158,0.447,0.87,0.135,105,9.523017489957375,-1.0199532134760931,-0.30189125241676534,9.582239038972054
105,1.75,1.699,7.931,5.133,-4.495,-0.099,-4.174,18.3,6.7,-23.9,2.973,11.003,12.54,26.238,74.146,144.341,0.158,0.447,0.87,0.136,106,9.548350760676996,-0.9192876652036177,-0.3449042471230648,9.598700484961494
106,1.766667,1.801,7.885,4.996,-4.959,3.159,-6.682,19.4,6.9,-23.4,2.451,10.734,13.051,26.189,74.126,144.282,0.158,0.447,0.87,0.136,107,9.471196737094496,-0.7621356819789751,-0.3040124495888678,9.506673550722146
107,1.783333,1.635,7.994,4.901,-4.27,6.247,-8.775,20.1,6.3,-23.4,1.819,9.807,14.208,26.039,74.143,144.211,0.157,0.447,0.87,0.137,108,9.480111457881476,-0.8464976248052247,-0.08938969372048622,9.518248893572808
108,1.8,1.415,8.217,5.3,-5.032,7.923,-7.858,18.0,7.0,-23.4,1.913,8.783,12.418,25.841,74.149,144.117,0.156,0.447,0.87,0.138,109,9.802766315717998,-1.2229132725808574,-0.14686622201921246,9.879843824676584
109,1.816667,1.214,8.351,5.35,-6.261,4.146,-6.784,19.2,6.2,-23.8,1.582,10.825,14.043,25.623,74.149,144.066,0.155,0.448,0.87,0.139,110,9.89109703965586,-1.4147623459994612,-0.011994017391250611,9.991771464560225
