,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
0,0.0,-3.201,8.501,3.044,-34.847,9.074,-22.081,64.7,-0.1,-31.9,-2.754,9.949,11.992,30.968,72.465,81.342,0.228,0.534,0.6,0.55,1,2.196222476849054,1.2100259877641415,9.246176612044483,9.580153339065088
1,0.016667,-1.842,8.067,3.766,-42.238,4.621,-21.536,65.7,-0.4,-31.3,-1.918,10.59,11.547,30.239,72.088,81.513,0.223,0.532,0.602,0.552,2,3.243809814305176,1.7960659111137645,8.300846591255166,9.091326030893404
2,0.033333,-3.804,8.864,3.061,-41.744,9.208,-19.516,65.9,-2.1,-30.8,-3.595,10.633,13.148,29.472,71.801,81.693,0.218,0.53,0.603,0.554,3,2.0421761336152287,0.6140590618824971,9.89257707110803,10.119813881687746
3,0.05,-2.719,8.91,3.052,-33.613,14.686,-20.396,66.5,-2.0,-30.5,-3.127,10.635,11.849,28.794,71.578,81.843,0.213,0.529,0.605,0.556,4,2.3222806026872513,1.412461699448686,9.41847810158165,9.802844740176191
4,0.066667,-1.992,8.571,3.941,-31.243,11.104,-17.878,66.7,-1.7,-30.7,0.098,12.242,11.873,28.199,71.327,81.968,0.209,0.528,0.606,0.557,5,3.3675924339840235,1.5166476454848115,8.906216206561513,9.64165888216338
5,0.083333,-3.885,9.901,4.191,-40.083,13.076,-15.433,67.1,-1.8,-30.4,-1.042,11.703,13.839,27.523,71.11,82.152,0.204,0.526,0.608,0.559,6,3.0865914315112106,0.3723355463128165,11.000992072348453,11.431863671335483
6,0.1,-4.201,9.885,4.17,-45.137,0.276,-6.044,66.5,-2.4,-30.8,-4.045,12.032,14.83,26.919,70.639,82.452,0.199,0.523,0.611,0.56,7,2.986236435860049,-0.05443397507062653,11.1278908554811,11.521741448236027
7,0.116667,-4.435,9.492,3.984,-34.031,-2.251,0.654,66.2,-2.6,-30.8,-3.349,10.943,12.976,26.507,70.207,82.769,0.196,0.52,0.613,0.561,8,2.7496234172396927,-0.5031395653987958,10.854767000774242,11.20890471901693
8,0.133333,-3.86,9.065,3.735,-26.582,-8.767,4.086,66.4,-1.2,-30.8,-1.241,11.912,11.576,26.305,69.825,83.013,0.195,0.517,0.615,0.562,9,2.6959590672291505,-0.21460322702320267,10.183800870145495,10.536795053525525
9,0.15,-4.32,9.087,3.516,-29.367,-21.888,9.765,66.9,-2.1,-30.8,-6.524,9.741,10.08,26.259,69.336,83.298,0.195,0.514,0.617,0.563,10,2.3809958297435267,-0.5771109499573617,10.37285046697306,10.658246807050398
10,0.166667,-2.828,8.364,3.998,-17.539,0.545,-1.2,65.5,-0.6,-30.0,-1.045,9.523,11.157,26.239,69.012,83.518,0.195,0.512,0.619,0.563,11,3.3062532921554704,0.16383192287127724,9.109332152751891,9.692166114961092
11,0.183333,-3.23,8.691,3.721,-28.037,-11.417,1.142,65.7,-1.1,-29.4,-1.407,10.993,12.428,26.049,68.696,83.704,0.193,0.509,0.621,0.564,12,2.946907104371628,0.0002019151312653289,9.54609660947522,9.990606688284752
12,0.2,-4.494,8.255,3.727,-25.742,-22.615,11.279,66.3,-1.7,-29.1,-2.867,11.003,10.544,26.002,68.171,83.926,0.193,0.506,0.623,0.565,13,2.5300125572774497,-1.3016077607295458,9.702393709658821,10.110963851186494
13,0.216667,-3.016,7.536,3.665,-7.24,-1.838,0.673,66.7,-2.4,-28.7,-3.843,7.67,12.852,26.084,67.909,84.038,0.194,0.504,0.624,0.565,14,2.935894915953749,-0.3777300036301775,8.399858218257881,8.906165111876154
14,0.233333,-3.316,7.727,4.136,-0.118,-10.694,3.084,65.3,-1.7,-29.5,-2.277,8.783,14.15,26.17,67.815,84.025,0.194,0.503,0.624,0.566,15,3.2919702524058208,-0.6910214028642451,8.746102119119048,9.370639305831807
15,0.25,-3.659,8.531,4.479,5.811,-4.656,2.014,65.8,-2.4,-29.0,-2.268,11.044,14.475,26.33,67.823,83.972,0.195,0.503,0.623,0.566,16,3.5563821682191756,-0.7022218596815426,9.648145590389795,10.306681473684922
16,0.266667,-3.797,9.021,4.199,6.357,-10.016,3.323,65.4,-2.4,-29.0,-2.5,10.308,11.589,26.521,67.865,83.898,0.197,0.504,0.623,0.566,17,3.2833689294836326,-0.4642052897120458,10.12083261999253,10.650223049307465
17,0.283333,-3.402,8.96,3.966,6.735,-21.257,5.17,66.1,-2.6,-28.8,-1.49,12.104,12.838,26.847,67.793,83.744,0.199,0.503,0.622,0.566,18,3.1928082356370195,-0.02651772056338908,9.86861856497375,10.372288079300535
18,0.3,-2.746,8.46,4.467,7.671,-8.164,3.029,65.2,-2.4,-28.7,-1.197,9.966,13.075,27.212,67.761,83.708,0.202,0.503,0.621,0.566,19,3.867415377626193,0.17654414575017507,9.16941303800313,9.953200741470052
19,0.316667,-2.788,8.375,4.254,12.71,-6.721,2.067,63.8,-0.8,-28.0,-3.091,9.181,13.615,27.499,67.797,83.613,0.204,0.503,0.621,0.566,20,3.6518225426410984,0.22522606212950302,9.089749740119139,9.798473605618378
20,0.333333,-2.631,8.144,4.31,13.211,-3.745,1.673,66.6,-1.2,-28.6,-1.33,9.777,10.943,27.783,67.933,83.51,0.206,0.504,0.62,0.565,21,3.743434232439341,0.2857258214528504,8.816351734269475,9.582431685120431
21,0.35,-3.535,7.782,3.81,15.17,-5.939,0.374,66.3,-1.7,-28.5,-2.401,9.685,10.046,27.993,68.081,83.359,0.208,0.505,0.619,0.565,22,2.9422873008930908,-0.41486362056595194,8.873707377152694,9.357983169465523
22,0.366667,-2.679,8.076,3.418,16.434,-3.869,1.406,65.3,-2.9,-29.0,-0.65,11.263,11.699,28.297,68.265,83.17,0.21,0.506,0.617,0.565,23,2.8657929447988524,0.6176894242256515,8.688338826999146,9.169598737131302
23,0.383333,-3.167,7.855,3.911,20.406,-4.79,2.05,66.1,-1.6,-28.7,-3.248,10.239,11.481,28.606,68.491,82.972,0.212,0.508,0.615,0.564,24,3.150251859978622,0.028221423740984797,8.78077170697105,9.32881744917329
24,0.4,-3.029,7.722,3.956,22.826,-2.095,0.957,65.9,-0.4,-29.5,-0.646,10.99,13.73,28.951,68.733,82.747,0.215,0.51,0.614,0.564,25,3.2198547731192413,0.14101362076942814,8.606201914827396,9.189889063530638
25,0.416667,-2.975,8.28,3.808,16.229,-10.936,2.224,66.6,-0.9,-28.4,-2.514,10.023,12.248,29.266,68.931,82.567,0.217,0.511,0.612,0.563,26,3.1205418775307434,0.5760458436892296,9.046561699150969,9.586964535242632
26,0.433333,-6.58,8.58,4.431,23.703,-9.149,10.391,66.1,-0.8,-29.0,-5.508,10.101,10.702,29.566,69.197,82.378,0.219,0.513,0.611,0.562,27,2.6023632053614256,-2.311992714807103,11.15477280961203,11.68531390250172
27,0.45,-2.59,8.568,2.97,10.414,-29.612,21.341,65.9,-0.9,-29.0,-0.87,10.22,11.278,30.343,69.128,82.328,0.225,0.512,0.61,0.561,28,2.484783238528043,1.4655786635453083,8.978727940999816,9.430780667579961
28,0.466667,-1.155,8.549,4.719,16.196,-7.018,-0.702,65.1,0.3,-28.3,0.199,9.727,11.959,30.85,69.051,82.268,0.229,0.512,0.609,0.561,29,4.607866761869667,2.174226046505215,8.410035196332714,9.833025322859694
29,0.483333,-3.103,9.203,3.883,2.237,-11.581,-2.583,65.3,-0.3,-29.1,-3.85,10.944,13.453,31.084,69.047,82.105,0.23,0.512,0.608,0.561,30,3.2425359216078977,1.2472863874239792,9.865685199966054,10.459517531894097
30,0.5,-2.675,9.058,3.786,-5.236,-8.738,-8.248,65.5,-1.0,-28.8,-2.429,10.083,12.953,31.172,68.888,82.002,0.231,0.511,0.608,0.563,31,3.2679472931663733,1.554003842567565,9.510119744060628,10.175302698200184
31,0.516667,-2.999,9.077,4.242,-15.705,-5.29,-14.28,65.9,-0.6,-28.2,-0.957,12.191,12.886,31.027,68.727,81.9,0.23,0.51,0.607,0.564,32,3.5816298368834465,1.1489856725167684,9.758701431845193,10.458512991816761
32,0.533333,-2.74,9.047,3.798,-16.365,-8.626,-6.746,65.4,-1.0,-29.0,-2.864,9.803,12.674,30.913,68.42,81.859,0.229,0.508,0.608,0.566,33,3.2340779448281793,1.437742075657867,9.55270906971729,10.187277015964572
33,0.55,-1.934,8.455,3.557,-14.858,-5.495,-7.431,64.8,-0.8,-29.3,0.0,10.496,13.0,30.815,68.175,81.877,0.229,0.506,0.608,0.567,34,3.232159794725267,1.8125522866550652,8.610890039334087,9.374413581659388
34,0.566667,-4.089,9.08,4.058,-14.608,-4.427,-5.804,67.1,-0.5,-29.7,-4.569,9.897,10.739,30.621,68.059,81.909,0.227,0.506,0.608,0.568,35,3.0460145194978407,0.22950342895226994,10.310325345162852,10.753310420517023
35,0.583333,-3.005,8.687,3.965,-13.095,-11.207,-2.956,64.8,-2.3,-27.6,-0.957,10.117,12.712,30.57,67.775,81.95,0.227,0.504,0.609,0.569,36,3.290967606794911,0.8910652329585265,9.412266143795506,10.010755166319871
36,0.6,-3.178,8.607,3.53,-12.095,-14.264,-1.528,64.8,-2.0,-27.4,-2.207,10.524,13.109,30.581,67.496,81.894,0.227,0.502,0.609,0.57,37,2.8163935575594152,0.8382303560899015,9.381168914323375,9.830617122032573
37,0.616667,-2.713,8.561,3.492,-12.886,-9.739,0.137,64.8,-1.5,-27.6,0.0,12.256,12.006,30.63,67.258,81.891,0.228,0.5,0.609,0.571,38,2.9384836186237835,1.1912927813156502,9.098971894245246,9.635619025262466
38,0.633333,-2.796,8.733,3.222,-14.957,-10.037,-0.276,65.8,-1.9,-26.4,-2.356,8.818,11.381,30.633,67.046,81.934,0.228,0.499,0.61,0.572,39,2.6789942482661147,1.28746604368854,9.253626856757625,9.719268953990314
39,0.65,-2.233,8.494,3.673,-11.899,-8.004,1.167,65.5,-0.3,-26.4,0.0,10.043,12.595,30.63,66.823,81.994,0.228,0.497,0.61,0.573,40,3.2891031494452734,1.4469159092865262,8.815525442295698,9.519729723054118
40,0.666667,-2.154,8.174,3.706,-8.916,-6.95,2.197,65.1,-0.3,-26.7,0.029,10.974,11.032,30.713,66.603,82.056,0.229,0.496,0.611,0.573,41,3.3422283240138704,1.3262865566120121,8.500523619160743,9.229757743299658
41,0.683333,-2.325,8.182,3.501,-6.621,-7.801,0.972,64.5,0.0,-26.5,-1.018,10.262,11.481,30.803,66.462,82.091,0.229,0.495,0.611,0.573,42,3.1053464145920424,1.264816650430181,8.56532617511878,9.198247115619365
42,0.7,-2.453,8.271,3.65,-4.838,-4.779,-2.843,64.4,0.2,-26.4,-0.957,9.918,13.104,30.868,66.372,82.093,0.23,0.494,0.611,0.574,43,3.213782341363336,1.164848985496374,8.721460881258901,9.367451627844149
43,0.716667,-2.827,8.049,3.677,-2.64,-2.607,-5.163,65.3,-1.3,-26.4,-1.787,10.163,13.042,30.862,66.348,82.041,0.23,0.494,0.611,0.574,44,3.086514009342636,0.7481996436506868,8.729964923375844,9.289707153618998
44,0.733333,-2.595,8.135,3.704,-0.763,2.345,-7.838,65.3,-1.3,-26.8,-0.957,11.003,11.694,30.824,66.405,81.925,0.23,0.495,0.61,0.575,45,3.1801709128887508,0.973703664840627,8.693116825275746,9.30762407921592
45,0.75,-2.391,8.215,3.797,-1.958,4.41,-9.545,64.7,-1.5,-25.5,-1.149,9.185,11.766,30.735,66.499,81.84,0.229,0.495,0.61,0.575,46,3.3250366789257577,1.1452798801975248,8.674836026105227,9.360572364978545
46,0.766667,-2.322,8.104,3.771,-4.666,9.342,-12.383,64.7,-2.4,-26.1,-0.255,9.993,10.865,30.583,66.599,81.747,0.228,0.496,0.609,0.575,47,3.293466720915345,1.142874709903888,8.551833449950088,9.235092906950097
47,0.783333,-2.478,8.188,3.781,-6.839,10.958,-12.736,66.0,-1.4,-26.7,-1.732,9.089,12.767,30.362,66.707,81.679,0.226,0.497,0.609,0.575,48,3.2311274652428046,1.0407188081207455,8.715303131032067,9.353063081151545
48,0.8,-2.654,8.164,3.844,-5.154,12.475,-11.975,65.3,-0.5,-26.5,-1.211,10.397,12.628,30.114,66.843,81.631,0.224,0.498,0.608,0.576,49,3.2053368501862005,0.8449314880472549,8.802434575578774,9.40589963799317
49,0.816667,-3.334,8.395,4.11,-4.023,10.9,-10.717,64.9,-1.4,-27.3,-0.317,10.95,11.055,29.843,67.017,81.584,0.222,0.499,0.608,0.576,50,3.2131691537600293,0.3100330150414019,9.384194399036572,9.923894447241969
50,0.833333,-3.071,8.798,4.187,-6.124,7.785,-7.637,66.0,-2.2,-28.0,-2.35,10.92,13.707,29.616,67.134,81.556,0.221,0.5,0.608,0.576,51,3.3775504827229357,0.6753850473936236,9.617838726783434,10.216007732964968
51,0.85,-2.991,8.828,3.723,-8.607,10.473,-10.428,65.6,-1.9,-27.4,-1.494,10.584,13.157,29.391,67.238,81.556,0.219,0.501,0.608,0.576,52,2.9540781325127874,0.8728249273516172,9.552590906827497,10.036951429592552
52,0.866667,-3.309,8.459,3.687,-11.519,5.236,-6.943,66.5,-2.4,-27.6,-2.763,9.161,10.56,29.142,67.259,81.572,0.217,0.501,0.608,0.576,53,2.779928932204956,0.40470244524479104,9.391823149032497,9.802965418688368
53,0.883333,-2.875,8.751,3.9,-7.855,6.925,-7.193,65.0,-2.4,-27.7,-0.025,11.481,13.401,28.972,67.279,81.575,0.216,0.502,0.608,0.576,54,3.1308480608294142,0.8080905994154283,9.465749098890011,10.002780913326053
54,0.9,-2.136,8.609,4.681,-4.21,5.095,-5.721,66.0,-1.5,-27.3,0.0,11.981,13.873,28.861,67.305,81.629,0.215,0.502,0.608,0.576,55,4.107620248744578,1.0672261933395444,9.087223016100877,10.029413641883556
55,0.916667,-2.826,8.834,4.178,-6.364,8.674,-5.47,65.8,-1.8,-27.7,-1.026,10.063,10.61,28.721,67.362,81.671,0.214,0.502,0.609,0.576,56,3.4091295948072706,0.7591633759234833,9.554214900998703,10.172586495085701
56,0.933333,-2.958,8.847,4.015,-8.863,12.011,-6.461,66.4,-2.1,-28.2,-1.522,10.974,13.25,28.514,67.462,81.746,0.212,0.503,0.609,0.575,57,3.20807525629202,0.6776499407890286,9.611890641685196,10.15575688956761
57,0.95,-3.256,8.62,3.917,-10.826,7.703,-3.935,65.9,-2.4,-28.0,-2.514,11.4,11.959,28.288,67.538,81.827,0.211,0.503,0.61,0.575,58,3.0008885759160635,0.3178599704374272,9.546855911457444,10.012433520378547
58,0.966667,-3.169,8.513,3.826,-10.022,4.168,-2.618,65.6,-1.8,-27.0,-1.062,10.681,12.811,28.134,67.535,81.899,0.21,0.503,0.61,0.575,59,2.939647149354783,0.3359809492243132,9.401999651087456,9.856571716372788
59,0.983333,-2.863,7.962,4.362,-8.815,4.666,-1.823,66.1,-2.7,-27.1,-0.829,8.995,13.966,28.024,67.515,81.967,0.209,0.503,0.611,0.575,60,3.522406181479628,0.12569243957365828,8.842743528074763,9.519309691358927
60,1.0,-3.287,8.35,4.213,-5.802,2.048,2.242,66.0,-2.6,-27.9,-2.794,9.241,12.461,27.986,67.483,82.03,0.209,0.503,0.611,0.575,61,3.264165246886457,0.002048863409142454,9.360633474459803,9.913437244467733
61,1.016667,-3.272,8.29,4.171,-5.746,3.757,0.685,66.1,-1.8,-27.2,-1.913,9.392,14.223,27.924,67.481,82.116,0.208,0.503,0.612,0.574,62,3.2342997423868085,-0.017650506592783666,9.293348085378792,9.840087652048634
62,1.033333,-3.462,8.134,3.944,-3.262,1.459,3.447,67.1,-1.3,-28.7,-3.349,9.468,11.4,27.894,67.502,82.175,0.208,0.503,0.612,0.574,63,2.954641936362387,-0.18313344646425678,9.216240511655219,9.68000702479084
63,1.05,-3.103,8.209,4.14,-2.252,1.568,3.186,65.9,-1.9,-28.7,-4.34,9.311,13.429,27.917,67.534,82.254,0.208,0.503,0.612,0.573,64,3.2757893937100846,0.08211173463165644,9.133364742037422,9.703395797348472
64,1.066667,-3.228,8.175,4.199,-2.01,-0.53,6.132,65.2,-1.2,-28.1,-2.515,10.512,11.125,27.982,67.564,82.353,0.208,0.503,0.613,0.573,65,3.3041221313415394,-0.05186175718697794,9.163094308110143,9.740749971126451
65,1.083333,-2.891,7.821,4.212,-3.453,0.953,1.849,67.1,-1.8,-28.7,-2.811,10.674,10.734,28.007,67.559,82.459,0.208,0.503,0.614,0.572,66,3.4252549561494465,0.043731138310351136,8.690948283870737,9.341673618790157
66,1.1,-2.959,7.871,4.177,-4.491,0.557,-0.687,65.9,-1.2,-27.8,-1.289,8.903,12.996,27.986,67.537,82.523,0.208,0.503,0.614,0.572,67,3.3790411864161647,0.014176526584827709,8.759996043754656,9.389124080551923
67,1.116667,-2.855,7.911,4.007,-4.094,0.783,0.232,66.5,-1.7,-29.7,-0.957,10.204,13.868,27.986,67.541,82.572,0.208,0.503,0.614,0.572,68,3.2628465502199626,0.1694453785644996,8.7244550347515,9.316168472070478
68,1.133333,-2.878,7.643,3.822,-3.138,2.017,-2.239,66.5,-2.1,-29.1,-1.774,8.302,10.802,27.95,67.572,82.618,0.208,0.503,0.615,0.571,69,3.0691555856237636,0.07518740472058272,8.478245564113239,9.01698491736567
69,1.15,-3.235,8.174,3.771,-1.126,1.68,-3.806,65.9,-2.0,-29.2,-2.92,10.162,10.358,27.894,67.643,82.601,0.208,0.503,0.614,0.571,70,2.9263475529176834,0.051034892910510665,9.106801163923492,9.565560203145447
70,1.166667,-3.01,7.721,3.822,-2.139,3.252,-6.887,66.1,-2.4,-27.7,-2.107,8.611,11.095,27.816,67.722,82.563,0.207,0.504,0.614,0.571,71,3.0148167274554067,-0.0018376270183915189,8.613506935214136,9.125876670216403
71,1.183333,-3.155,8.008,3.683,-2.868,4.112,-8.242,65.3,-2.6,-26.9,-2.049,11.207,10.935,27.702,67.801,82.462,0.206,0.504,0.614,0.571,72,2.8317167665710823,0.05602950861025868,8.923273998263479,9.36197511212244
72,1.2,-3.099,8.189,3.743,-3.854,4.125,-8.724,66.3,-2.6,-27.8,-2.256,10.524,11.652,27.585,67.865,82.365,0.205,0.505,0.613,0.572,73,2.896543862796855,0.16256730375643247,9.069574219479282,9.522267114505873
73,1.216667,-3.11,7.984,3.729,-5.065,3.955,-9.677,66.1,-3.0,-29.3,-1.001,10.024,11.775,27.438,67.913,82.278,0.204,0.505,0.612,0.572,74,2.849696480689648,0.04831722309536257,8.89936471968069,9.344613261125362
74,1.233333,-3.255,7.984,3.942,-3.506,3.872,-10.384,66.9,-2.0,-28.2,-1.669,10.286,12.436,27.268,67.977,82.195,0.203,0.506,0.612,0.573,75,2.9813571550292526,-0.1531292092099914,8.998150140970234,9.480434852895728
75,1.25,-3.62,8.09,3.935,-2.402,2.807,-9.671,66.1,-2.3,-28.0,-1.937,9.544,12.485,27.115,68.052,82.088,0.202,0.507,0.611,0.573,76,2.8351613564723994,-0.4127141456449791,9.26435384237617,9.697253477144958
76,1.266667,-3.626,8.26,3.793,-2.271,3.43,-9.702,65.7,-2.5,-28.5,-1.218,10.308,13.223,26.978,68.14,81.963,0.201,0.508,0.61,0.574,77,2.6817721755158552,-0.30066666854268,9.406382011860693,9.785822653206015
77,1.283333,-3.384,8.19,3.815,-1.998,4.546,-9.232,67.2,-2.6,-29.5,-1.163,10.591,12.583,26.856,68.24,81.863,0.2,0.508,0.61,0.574,78,2.759887119980231,-0.1460521742977835,9.243563860727642,9.647889976570006
78,1.3,-3.473,8.42,3.72,-1.073,4.328,-9.351,67.2,-2.3,-28.7,-1.347,10.222,11.639,26.726,68.364,81.769,0.199,0.509,0.609,0.574,79,2.6281577028430623,-0.09016490071974537,9.48056888481197,9.838522704146186
79,1.316667,-3.488,8.396,3.748,-0.294,3.701,-8.57,66.6,-2.4,-29.4,-2.133,9.567,13.43,26.614,68.493,81.669,0.198,0.51,0.608,0.575,80,2.62872738919553,-0.1261361215068818,9.475249125597937,9.833944478183717
80,1.333333,-3.473,8.387,3.812,0.297,2.933,-9.416,65.6,-3.8,-29.9,-1.96,10.435,12.654,26.521,68.621,81.564,0.198,0.511,0.608,0.575,81,2.6741821461518613,-0.13763789792056125,9.474420703043466,9.845549349833153
81,1.35,-3.453,8.48,3.859,1.69,2.154,-8.653,66.4,-3.2,-28.8,-2.412,11.155,11.175,26.444,68.761,81.45,0.197,0.512,0.607,0.575,82,2.70716675384141,-0.08856013468096502,9.559753933519474,9.936070148705674
82,1.366667,-3.739,8.418,3.848,1.835,0.572,-8.162,66.5,-4.1,-29.7,-2.217,9.697,12.59,26.399,68.875,81.305,0.197,0.513,0.606,0.575,83,2.58069137990166,-0.3438594955338897,9.636998580939629,9.982482106169787
83,1.383333,-3.737,8.73,3.839,2.666,0.568,-6.832,66.6,-3.3,-29.7,-3.686,10.328,12.971,26.372,68.987,81.165,0.197,0.514,0.605,0.575,84,2.556889736258756,-0.18338696857367776,9.916888327311748,10.242850677423743
84,1.4,-3.37,7.978,3.718,2.515,-1.46,-4.579,67.3,-3.1,-29.0,-1.653,8.959,11.698,26.394,69.087,81.062,0.197,0.515,0.604,0.576,85,2.537748509360176,-0.1758656663619128,9.075120482430815,9.424908912026686
85,1.416667,-3.551,8.279,3.759,3.417,-0.061,-6.254,66.3,-3.2,-28.9,-0.359,11.242,13.752,26.412,69.188,80.929,0.197,0.516,0.603,0.576,86,2.505484919488146,-0.18218508437112324,9.432437485255344,9.761225486587223
86,1.433333,-3.568,8.381,3.826,3.17,-0.458,-6.319,67.5,-4.8,-28.5,-1.175,11.111,12.807,26.437,69.28,80.791,0.197,0.516,0.602,0.576,87,2.54713427334453,-0.14990424336554953,9.544616111262656,9.879780412539544
87,1.45,-3.628,8.342,3.851,1.847,-1.376,-5.153,66.8,-4.2,-28.4,-2.11,10.512,12.143,26.478,69.338,80.642,0.197,0.517,0.601,0.576,88,2.533707715342676,-0.2057004260341787,9.545656685002996,9.878337360102663
88,1.466667,-3.802,8.426,3.761,1.819,-1.41,-4.45,66.5,-4.6,-29.5,-3.174,10.786,11.265,26.522,69.386,80.502,0.198,0.517,0.6,0.577,89,2.376951370009243,-0.2677794172730289,9.688972977993906,9.979869788729712
89,1.483333,-3.631,8.395,3.799,1.965,-1.733,-4.113,67.3,-3.8,-28.9,-2.794,8.113,11.922,26.563,69.442,80.393,0.198,0.518,0.6,0.577,90,2.454254774735233,-0.1330626399764684,9.59434806719726,9.904170182301998
90,1.5,-3.625,8.393,3.931,1.709,-1.628,-3.749,66.2,-3.5,-28.0,-1.848,12.736,11.332,26.605,69.488,80.297,0.198,0.518,0.599,0.577,91,2.570692003157336,-0.14981017502817118,9.612748542241235,9.951674984644546
91,1.516667,-3.739,8.277,3.677,0.635,-2.886,-3.199,66.3,-3.4,-29.0,-2.667,8.886,13.801,26.656,69.522,80.186,0.199,0.519,0.598,0.578,92,2.2819749134551515,-0.21325207326636852,9.526609735242069,9.79842737381872
92,1.533333,-3.801,8.314,3.6,0.063,-3.098,-2.629,66.6,-4.6,-29.6,-3.127,10.524,12.438,26.7,69.545,80.085,0.199,0.519,0.597,0.578,93,2.177966076110272,-0.2118342463352384,9.578193306850327,9.824978218805374
93,1.55,-3.8,8.306,3.84,-0.567,-3.359,-2.102,66.8,-5.3,-29.6,-5.095,9.567,11.959,26.723,69.566,80.027,0.199,0.519,0.597,0.578,94,2.3997616547987892,-0.27139608534112913,9.609512171021944,9.908341738151748
94,1.566667,-3.73,8.317,3.74,-0.884,-4.12,-0.884,66.9,-3.8,-29.3,-3.782,10.091,12.825,26.781,69.551,79.968,0.2,0.519,0.597,0.578,95,2.321666929417348,-0.16786564911686042,9.57364469743349,9.852562560065275
95,1.583333,-3.543,8.359,3.806,-1.068,-3.851,-1.144,66.2,-4.0,-29.0,-2.332,10.979,12.892,26.851,69.534,79.92,0.2,0.519,0.596,0.579,96,2.439744324715182,0.004327649673972589,9.537242520847855,9.844357063820876
96,1.6,-3.475,8.408,3.6,-1.435,-2.033,-2.342,66.6,-3.4,-30.0,-1.918,10.525,8.14,26.895,69.537,79.877,0.201,0.519,0.596,0.579,97,2.2613582114053683,0.15020142363831168,9.518076884121422,9.784175437920153
97,1.616667,-3.544,8.465,3.642,-2.642,-0.091,-3.234,68.1,-2.6,-29.6,-1.034,10.486,10.553,26.887,69.573,79.862,0.201,0.519,0.596,0.579,98,2.2765854085182027,0.10973299501254186,9.606531244290396,9.873212496447142
98,1.633333,-3.536,8.366,3.596,-2.91,0.103,-3.275,67.6,-3.3,-29.2,-2.015,10.066,12.519,26.865,69.605,79.849,0.2,0.519,0.596,0.579,99,2.233181330141225,0.08013604025398224,9.50951877656073,9.768544825100616
99,1.65,-3.697,8.436,3.77,-3.398,-0.949,-2.434,66.5,-3.3,-29.5,-1.435,11.003,13.779,26.845,69.622,79.827,0.2,0.52,0.596,0.579,100,2.3435362877587234,-0.06860650404571245,9.672121577790504,9.952226132881023
100,1.666667,-3.591,8.252,3.797,-2.955,-0.751,-1.804,65.8,-4.2,-29.2,-2.291,10.835,12.564,26.83,69.624,79.836,0.2,0.52,0.596,0.579,101,2.4044954197817616,-0.07803816063804014,9.46680018917336,9.767701572017852
101,1.683333,-3.316,8.318,3.618,-3.319,-0.982,-1.459,67.0,-3.8,-30.1,-0.211,9.195,12.916,26.83,69.633,79.849,0.2,0.52,0.596,0.579,102,2.320864402948976,0.23099234748634334,9.37204006385627,9.657893352072179
102,1.7,-3.329,8.304,3.616,-3.278,0.165,-1.124,67.7,-3.5,-29.2,-2.265,9.216,9.597,26.831,69.64,79.868,0.2,0.52,0.596,0.579,103,2.3177352468716723,0.21308847754601468,9.364657475110652,9.649565430629504
103,1.716667,-3.436,8.327,3.624,-4.016,-0.352,-0.793,66.8,-3.8,-29.7,-1.765,10.227,9.864,26.843,69.642,79.878,0.2,0.52,0.596,0.578,104,2.2939530149401675,0.13365796325215218,9.433891885860586,9.70970653521516
104,1.733333,-3.756,8.494,3.572,-6.254,-0.36,0.66,67.0,-3.8,-29.7,-3.657,11.088,13.926,26.835,69.635,79.928,0.2,0.52,0.596,0.578,105,2.1501042807889124,-0.045291531225086,9.715439066708846,9.95061586033749
105,1.75,-2.476,7.887,2.692,-5.063,2.136,-0.793,67.8,-3.8,-28.8,-1.531,9.663,11.098,26.903,69.559,79.988,0.201,0.519,0.597,0.578,106,1.729416648689591,0.9755528691060249,8.464019355767936,8.69380290781888
106,1.766667,-3.604,8.402,3.721,-4.687,-1.776,0.148,67.6,-3.8,-28.9,-1.648,11.64,12.118,26.899,69.557,80.015,0.201,0.519,0.597,0.578,107,2.3556867557406194,-0.001394507700690495,9.585353356250174,9.870575515135881
107,1.783333,-3.558,8.435,3.769,-2.888,2.107,-0.517,67.0,-3.9,-29.1,-1.544,10.642,11.237,26.915,69.567,80.037,0.201,0.519,0.597,0.578,108,2.4194165162646297,0.04120419006966891,9.599931038062024,9.900199492939523
108,1.8,-3.415,8.258,3.769,-2.484,1.578,-0.427,67.8,-3.8,-29.1,-2.486,11.353,10.874,26.917,69.6,80.053,0.201,0.519,0.597,0.578,109,2.467347046534599,0.07665256994097813,9.379150970929004,9.698564326744451
109,1.816667,-3.629,8.336,3.641,-1.458,0.876,-0.775,67.2,-1.7,-29.0,-3.827,10.169,11.419,26.927,69.633,80.051,0.201,0.519,0.597,0.577,110,2.2789892765310014,-0.027325813567006807,9.524750872194486,9.793641712866568
110,1.833333,-3.556,8.225,3.725,-2.258,1.243,0.05,67.1,-3.7,-29.3,-2.958,11.93,11.959,26.935,69.672,80.071,0.201,0.52,0.597,0.577,111,2.3854632014308543,-0.04057370897592816,9.406343874681554,9.70419424784974
