,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
112,1.866667,-0.673,9.166,3.773,-5.913,1.414,4.0,-5.6,78.2,23.1,0.084,19.924,11.565,7.414,93.572,139.665,0.044,0.553,0.826,0.102,113,9.427777563498946,0.3150439456956188,3.117975549209198,9.93498938097067
113,1.883333,-0.735,9.112,3.815,-6.419,0.769,4.784,-6.2,78.1,24.0,0.166,18.197,13.043,7.405,93.466,139.777,0.044,0.552,0.826,0.102,114,9.42461926498366,0.22426592840660958,3.041258046180027,9.905705123816274
114,1.9,-0.492,8.899,3.689,-6.775,0.583,4.636,-6.0,79.2,24.8,-0.743,18.691,11.729,7.405,93.36,139.914,0.044,0.552,0.827,0.101,115,9.174760225905862,0.4253536793887944,2.9471740777507813,9.645879223792921
115,1.916667,-0.475,8.934,3.882,-5.912,2.441,4.143,-6.0,79.3,25.9,-0.957,19.284,13.065,7.397,93.256,140.044,0.044,0.551,0.827,0.101,116,9.332746596685237,0.4152508207716093,2.799877268365278,9.752533260645665
116,1.933333,-0.605,8.762,3.956,-2.066,2.108,6.319,-6.0,78.9,24.7,0.2,18.034,14.084,7.381,93.202,140.167,0.044,0.55,0.828,0.1,117,9.263070614905205,0.24855904607935447,2.631035192446469,9.632684205350033
117,1.95,-0.615,8.902,4.026,-0.562,0.952,7.989,-5.9,78.8,24.7,-1.36,18.611,13.274,7.412,93.203,140.27,0.044,0.55,0.828,0.1,118,9.420183084657957,0.2514611345475625,2.6513058950894606,9.789407796184607
118,1.966667,-0.626,8.865,4.229,-1.079,-0.961,8.482,-5.8,79.9,25.0,-0.097,18.663,13.498,7.496,93.181,140.367,0.044,0.55,0.828,0.099,119,9.52729333148931,0.22116711229274283,2.458924334785321,9.841978561244686
119,1.983333,-0.538,8.84,4.039,-0.524,-1.92,8.338,-4.8,78.9,24.2,0.0,20.87,13.274,7.622,93.167,140.461,0.045,0.55,0.828,0.098,120,9.385281742966571,0.31902503566753754,2.56188887966588,9.73388745568799
120,2.0,-0.405,8.844,4.099,-1.061,-1.939,7.144,-5.7,79.4,24.4,0.435,20.223,11.569,7.779,93.126,140.521,0.046,0.549,0.829,0.098,121,9.422130469922486,0.4460468423571823,2.4913172463942526,9.756134582917559
121,2.016667,-0.254,8.656,4.034,-0.818,-1.667,5.562,-5.7,79.3,24.1,0.271,20.092,14.009,7.905,93.087,140.584,0.047,0.549,0.829,0.098,122,9.231124327952843,0.5736319806408852,2.391923492226122,9.553219771365047
122,2.033333,-0.148,8.767,4.051,2.376,-1.741,5.549,-5.0,78.7,25.7,0.478,18.178,12.862,8.024,93.098,140.621,0.047,0.549,0.829,0.097,123,9.322662103852222,0.6976280984882677,2.4277727104482585,9.658819493085062
123,2.05,-0.086,8.832,4.019,3.264,-2.984,4.062,-7.3,78.2,24.5,0.929,18.713,12.466,8.174,93.126,140.604,0.048,0.549,0.829,0.097,124,9.34724956924458,0.7811619691354458,2.4865020547414507,9.703812704293092
124,2.066667,-0.025,8.988,3.978,2.552,-2.929,2.404,-6.1,79.2,25.4,0.0,18.14,11.921,8.296,93.157,140.597,0.049,0.549,0.829,0.097,125,9.436229250920293,0.8759589561135013,2.607590157843214,9.829000610438479
125,2.083333,-0.249,9.097,3.91,1.461,-2.932,2.354,-5.7,78.8,25.5,0.957,20.184,12.056,8.374,93.18,140.575,0.049,0.549,0.829,0.097,126,9.48690090534755,0.6824716254888809,2.7637752608557764,9.904822562772138
126,2.1,-0.257,9.191,3.889,-0.166,-2.835,2.533,-5.5,79.2,23.9,0.205,18.723,11.547,8.483,93.172,140.532,0.05,0.549,0.828,0.097,127,9.543522947866693,0.6938978507422674,2.846845010933527,9.9832284858156
127,2.116667,-0.214,9.098,3.905,-1.163,-3.356,3.391,-5.7,79.2,24.5,0.368,19.613,11.849,8.597,93.128,140.53,0.051,0.549,0.829,0.098,128,9.480375724124022,0.7206922291944036,2.769747974133881,9.902950317960805
128,2.133333,-0.026,9.037,3.901,0.631,-3.288,4.434,-7.3,78.8,24.3,0.712,21.842,12.438,8.744,93.114,140.534,0.052,0.549,0.829,0.098,129,9.421003418627063,0.9028079791525826,2.704714095610774,9.843060804444926
129,2.15,0.083,9.065,3.974,0.327,-3.197,3.671,-8.8,78.0,25.0,0.478,21.527,12.793,8.859,93.135,140.566,0.052,0.549,0.829,0.097,130,9.484270032600604,1.016273791903728,2.643785076098991,9.898171043177623
130,2.166667,-0.119,9.205,3.768,-1.205,-2.542,3.222,-5.8,79.0,24.4,0.478,19.135,12.561,8.921,93.16,140.625,0.053,0.549,0.829,0.097,131,9.47296182701157,0.8598182867867623,2.9099341466240616,9.947060369777596
131,2.183333,-0.173,9.157,3.705,-2.158,-3.829,4.507,-5.8,79.2,23.4,0.205,19.887,12.439,9.042,93.123,140.63,0.053,0.549,0.829,0.097,132,9.399236262001871,0.8051361828337704,2.9349133578627056,9.879656016279108
132,2.2,-0.185,9.151,3.789,-2.398,-4.178,6.748,-6.7,78.6,24.1,-0.477,17.985,11.673,9.213,93.084,140.656,0.054,0.548,0.829,0.097,133,9.450453948322105,0.7866647441971404,2.863848067003628,9.906136835315774
133,2.216667,-0.105,9.196,3.725,-2.777,-4.668,7.628,-6.3,79.9,24.8,0.329,19.394,11.512,9.394,93.046,140.717,0.055,0.548,0.829,0.096,134,9.443074546322066,0.8791780882145156,2.91692560786314,9.92235183814805
134,2.233333,-0.01,9.054,3.798,-3.055,-4.393,7.723,-6.5,80.0,24.5,0.0,19.585,12.438,9.592,93.005,140.789,0.056,0.548,0.829,0.096,135,9.37953757434037,0.9465404798123284,2.7437485328677322,9.818341000393092
135,2.25,-0.078,8.968,3.815,-2.894,-4.607,7.243,-6.3,79.6,26.0,-0.849,16.905,15.624,9.783,92.953,140.854,0.058,0.547,0.829,0.095,136,9.331312701257566,0.8642531497972149,2.6767522792396785,9.746041914541513
136,2.266667,0.157,8.915,3.732,-3.482,-5.441,6.912,-7.3,78.7,24.3,0.957,18.863,13.123,9.999,92.888,140.925,0.059,0.547,0.83,0.095,137,9.229942138521647,1.093706019316648,2.6536151308833293,9.665903889445621
137,2.283333,0.13,8.89,3.769,-3.51,-4.366,6.487,-6.8,78.2,24.9,-0.611,18.524,13.134,10.194,92.821,141.001,0.06,0.546,0.83,0.095,138,9.240022111606457,1.0557155413229296,2.6003494136044445,9.656829759294714
138,2.3,-0.087,8.899,3.794,-2.956,-4.822,6.813,-6.5,78.0,24.5,0.599,17.4,11.838,10.37,92.764,141.073,0.061,0.546,0.83,0.094,139,9.2772186454783,0.8379701006739764,2.6125134094136633,9.674409852802391
139,2.316667,-0.111,8.974,3.92,-2.69,-6.157,7.882,-6.8,79.0,24.7,0.0,19.425,12.443,10.571,92.695,141.121,0.062,0.545,0.83,0.094,140,9.418933640931753,0.8081738067886453,2.557721870287081,9.793436424463069
140,2.333333,-0.071,9.004,3.948,-3.36,-8.297,8.269,-7.5,78.4,24.1,1.39,19.613,13.365,10.819,92.611,141.174,0.064,0.545,0.831,0.094,141,9.461179859929496,0.8444390360508477,2.537076934674619,9.831773034402287
141,2.35,0.224,8.824,3.911,-2.56,-6.259,6.601,-8.1,78.3,25.1,0.0,19.556,12.16,11.054,92.542,141.241,0.065,0.544,0.831,0.094,142,9.289325734621945,1.1073746012362005,2.3856281958065906,9.654484605612046
142,2.366667,0.426,8.688,3.815,-0.926,-2.316,4.417,-6.0,79.0,25.6,1.106,18.146,12.948,11.207,92.514,141.313,0.066,0.544,0.831,0.093,143,9.118175824135447,1.2957689333868163,2.3231223625589563,9.49826536795009
143,2.383333,0.248,8.863,3.938,0.786,0.133,2.649,-5.7,79.9,24.3,0.231,18.921,12.933,11.293,92.508,141.338,0.066,0.544,0.831,0.093,144,9.340070466858053,1.1351152066834291,2.365737547083781,9.701655374213205
144,2.4,-0.068,8.94,3.967,0.655,-0.878,2.295,-7.5,78.9,24.1,0.313,18.344,13.726,11.362,92.502,141.302,0.067,0.544,0.831,0.094,145,9.429923489079359,0.8369989989117319,2.457903306871558,9.780864634581137
145,2.416667,-0.083,8.884,4.011,0.136,-2.036,3.771,-8.1,78.3,24.3,0.0,18.43,11.062,11.412,92.503,141.317,0.067,0.544,0.831,0.093,146,9.415531250523532,0.8097395993388122,2.3900960339863757,9.74784417191822
146,2.433333,0.059,9.031,4.019,0.968,-2.685,4.444,-8.2,80.2,25.0,0.0,19.613,12.922,11.486,92.521,141.335,0.068,0.544,0.831,0.093,147,9.528717197874872,0.976542195920625,2.4422769913566653,9.88507981758367
147,2.45,0.212,9.116,4.086,0.68,-2.348,3.987,-7.0,78.8,24.1,0.478,19.933,12.678,11.557,92.554,141.374,0.068,0.544,0.831,0.093,148,9.631212424452446,1.1385416384703724,2.405258026188052,9.992086668959592
148,2.466667,0.199,8.978,3.952,-0.545,-2.136,1.995,-7.3,78.8,24.2,0.0,18.502,12.438,11.63,92.543,141.388,0.068,0.544,0.831,0.093,149,9.441059257636935,1.1218328970204385,2.4228660806884643,9.81133981676305
149,2.483333,0.233,8.887,3.898,-1.466,-1.765,0.748,-6.7,79.4,25.5,0.0,19.839,12.401,11.679,92.504,141.404,0.069,0.544,0.831,0.093,150,9.336420068731988,1.1427113400791669,2.398527275941029,9.707083084016539
150,2.5,0.109,8.729,3.815,-1.655,-2.83,1.312,-6.8,79.8,26.4,0.611,21.394,11.94,11.739,92.448,141.39,0.069,0.544,0.831,0.093,151,9.167177706102446,1.000895141653453,2.3921974876988674,9.526885482674807
151,2.516667,0.144,8.861,3.845,-2.367,-5.662,1.844,-7.2,78.9,25.2,0.0,19.135,12.725,11.859,92.368,141.361,0.07,0.543,0.831,0.093,152,9.286888341870629,1.0453735099705797,2.4460133176823033,9.660335501420228
152,2.533333,0.229,8.922,3.681,-3.065,-4.273,1.359,-7.2,80.1,24.1,0.938,16.798,12.907,11.99,92.287,141.35,0.071,0.543,0.832,0.094,153,9.228193112323192,1.153569477444304,2.591141706348708,9.654236686553734
153,2.55,0.412,9.008,3.77,-3.139,-0.559,-1.1,-7.1,78.4,25.4,0.09,20.895,11.065,12.038,92.228,141.359,0.071,0.543,0.832,0.094,154,9.34555175553742,1.3262648595873292,2.5354273617666956,9.773776547476414
154,2.566667,0.219,9.077,3.807,-2.75,2.441,-2.552,-8.0,79.6,23.1,-0.614,19.649,13.259,11.98,92.182,141.356,0.07,0.542,0.832,0.094,155,9.430584959674032,1.1335081671791034,2.5908233350246364,9.845462863674818
155,2.583333,-0.114,8.941,4.018,-2.083,1.458,-0.682,-7.2,79.2,23.9,1.209,19.587,12.185,11.858,92.159,141.392,0.07,0.542,0.832,0.094,156,9.47256270765738,0.7470612424768499,2.4106547346079426,9.802999591961639
156,2.6,-0.048,9.026,4.104,-1.994,-2.186,1.31,-7.0,78.8,24.0,0.145,19.613,10.524,11.843,92.099,141.407,0.07,0.542,0.832,0.094,157,9.591760893774854,0.8020625435507307,2.380885262435876,9.915331361079165
157,2.616667,-0.049,9.019,4.078,-1.888,-3.293,1.646,-8.2,81.3,24.2,0.094,19.357,14.223,11.891,92.025,141.42,0.07,0.542,0.832,0.095,158,9.571529255810795,0.7927793694089494,2.3941960188333704,9.898224386222003
158,2.633333,0.188,8.828,4.235,-1.092,-3.089,1.35,-6.8,79.3,25.9,0.957,19.613,13.394,11.942,91.964,141.453,0.07,0.541,0.833,0.095,159,9.5159883673427,0.9635848398415288,2.1027654764680785,9.793066577941765
159,2.65,0.304,8.845,4.008,-0.483,-2.235,0.416,-7.4,79.5,25.3,1.62,19.907,13.199,12.004,91.918,141.432,0.071,0.541,0.833,0.095,160,9.382591198777964,1.107122193490961,2.265340558347473,9.71547760020062
160,2.666667,0.097,8.867,3.962,-0.915,-1.673,0.162,-5.7,78.6,25.1,0.0,18.956,14.169,12.031,91.895,141.414,0.071,0.541,0.833,0.095,161,9.377096948233488,0.9126406372018232,2.359593585929169,9.712391157691293
161,2.683333,0.004,8.85,3.874,-1.384,-3.779,1.285,-7.0,79.3,24.9,0.26,19.177,12.001,12.084,91.863,141.379,0.071,0.541,0.833,0.096,162,9.310395997004902,0.8297947158670496,2.4409750323332298,9.660765601131207
162,2.7,0.037,9.008,3.926,-1.251,-3.506,1.701,-6.8,79.3,25.2,0.0,18.86,11.344,12.187,91.804,141.331,0.072,0.541,0.833,0.096,163,9.463334377497606,0.8755857474576972,2.497510972652764,9.82643928389119
163,2.716667,0.078,8.96,3.905,-0.763,-1.892,1.75,-7.7,79.2,24.9,0.113,19.135,14.548,12.259,91.772,141.305,0.072,0.541,0.833,0.096,164,9.410815871889374,0.9099056751108365,2.478976661406104,9.774288158224108
164,2.733333,0.086,9.069,3.96,-0.182,-1.037,1.403,-6.8,79.0,24.9,0.454,18.681,11.935,12.264,91.772,141.298,0.072,0.541,0.833,0.096,165,9.529479477515086,0.9272215861713202,2.503005796588723,9.896249643172913
165,2.75,0.318,8.946,4.062,0.191,-1.638,0.105,-6.9,77.5,25.8,-0.211,18.445,11.904,12.306,91.75,141.279,0.073,0.541,0.833,0.097,166,9.49085320283925,1.118282411978996,2.303265926725441,9.830151779092732
166,2.766667,0.369,8.731,3.984,-0.628,-2.761,0.228,-7.4,78.6,25.1,0.292,20.278,11.668,12.358,91.717,141.257,0.073,0.541,0.833,0.097,167,9.273048563020938,1.1431982414628115,2.2231612916231858,9.604102144396427
167,2.783333,0.321,8.857,3.92,-0.83,-2.876,0.499,-7.7,79.3,24.9,0.536,19.46,13.337,12.434,91.681,141.24,0.073,0.54,0.833,0.097,168,9.331682148955199,1.1234631166417066,2.3608110674970524,9.691021102030478
168,2.8,0.311,8.871,3.859,-0.045,-2.328,-0.424,-7.0,78.5,24.0,1.176,19.265,11.521,12.476,91.672,141.212,0.074,0.54,0.832,0.097,169,9.303203796940535,1.1262840292336933,2.4218023036747502,9.679010434956664
169,2.816667,0.212,8.893,3.866,0.815,-0.802,-1.166,-6.5,78.9,25.2,0.957,19.613,11.1,12.49,91.668,141.176,0.074,0.54,0.832,0.098,170,9.325905454654302,1.0332600478609653,2.456869985233959,9.699296314681805
170,2.833333,0.439,8.775,3.805,0.414,0.65,-2.146,-7.7,80.0,25.7,0.032,18.624,13.078,12.493,91.684,141.115,0.074,0.541,0.832,0.098,171,9.186383186965323,1.2500199130893728,2.391481791509378,9.574516750207293
171,2.85,0.333,9.021,3.84,-0.36,0.858,-2.984,-6.9,78.5,25.5,0.592,17.286,13.468,12.448,91.697,141.065,0.073,0.541,0.832,0.098,172,9.399386029949031,1.1821922461677952,2.547330711372149,9.809940366791228
172,2.866667,0.225,9.051,3.823,-0.425,0.205,-1.716,-7.5,80.1,24.7,0.194,18.089,11.765,12.402,91.696,141.037,0.073,0.541,0.832,0.099,173,9.413675617897683,1.0827619355948588,2.60708514472113,9.827845898262753
173,2.883333,0.094,9.094,4.049,0.454,-1.07,0.029,-7.3,79.8,24.7,0.0,20.149,14.279,12.401,91.688,141.025,0.073,0.541,0.832,0.099,174,9.593457969373603,0.9271844135160268,2.4919803878030518,9.955102862351549
174,2.9,0.125,9.161,3.955,0.019,-1.028,0.299,-7.6,79.0,24.8,-0.009,18.9,12.785,12.409,91.68,141.012,0.073,0.541,0.832,0.099,175,9.584306140265854,0.9814482799191784,2.5998857827808437,9.979056618739069
175,2.916667,0.08,9.066,3.938,-1.171,-0.331,0.536,-7.5,78.8,24.9,0.122,19.217,14.147,12.407,91.683,141.0,0.073,0.541,0.832,0.099,176,9.500775244866142,0.9258600757987671,2.5660578455250365,9.884664890627299
176,2.933333,0.091,8.979,3.85,-0.474,0.077,1.301,-7.2,78.8,24.9,0.876,19.452,13.833,12.412,91.686,140.985,0.073,0.541,0.832,0.099,177,9.376667575774466,0.9371392824047863,2.5793598311971957,9.770016479003502
177,2.95,0.091,8.882,3.89,-0.557,-1.783,2.237,-7.0,79.3,23.6,1.191,20.926,12.56,12.441,91.678,140.988,0.073,0.541,0.832,0.099,178,9.327314214491416,0.9157216190648294,2.4885675519309647,9.696922449932247
178,2.966667,0.035,8.841,4.017,-1.279,-2.012,1.413,-8.1,79.7,25.8,0.823,19.888,11.692,12.497,91.651,140.996,0.074,0.541,0.832,0.099,179,9.37844198114956,0.8332910810726524,2.377235154631596,9.710859642688696
179,2.983333,0.261,8.888,3.9,-0.431,-0.959,1.292,-7.1,79.8,24.2,0.577,18.469,13.301,12.519,91.646,141.008,0.074,0.541,0.832,0.099,180,9.33485173275313,1.0785547367562145,2.4437528122411694,9.709514148504033
180,3.0,0.123,9.0,3.848,0.394,0.671,1.092,-6.8,79.1,25.8,0.111,18.031,13.358,12.52,91.658,141.006,0.074,0.541,0.832,0.099,181,9.39203988855995,0.9715591931245304,2.582226261572375,9.788883133432538
181,3.016667,0.056,9.122,3.933,0.216,1.265,0.903,-8.0,80.3,24.5,0.45,19.556,12.945,12.505,91.675,140.986,0.074,0.541,0.832,0.099,182,9.540899066469214,0.9156343078063759,2.610625943679954,9.933907036005522
182,3.033333,-0.015,9.056,3.935,0.165,0.646,1.911,-7.4,79.1,25.3,0.053,19.507,12.863,12.467,91.706,140.996,0.074,0.541,0.832,0.099,183,9.493266106928363,0.8386360369551312,2.582668043044897,9.873985314957682
183,3.05,0.185,8.972,4.044,-0.61,-1.237,2.237,-7.6,78.7,24.4,0.0,18.521,12.583,12.487,91.704,141.013,0.074,0.541,0.832,0.099,184,9.492430756580383,1.0041667410816404,2.402155800033009,9.843015036054753
184,3.066667,0.15,8.858,4.079,-1.049,-2.374,2.26,-8.1,79.3,25.3,0.434,19.875,12.96,12.533,91.679,141.046,0.074,0.541,0.832,0.099,185,9.429295407446993,0.9432512632268921,2.3072863223969207,9.753199731370213
185,3.083333,0.263,8.883,4.07,-0.976,-2.304,1.491,-7.8,78.6,25.2,0.0,18.836,13.394,12.578,91.648,141.065,0.074,0.541,0.832,0.099,186,9.441036726075025,1.0548839105175525,2.301261278567413,9.774546434489936
186,3.1,0.209,8.922,3.945,-1.077,-0.595,0.403,-7.6,78.8,24.8,-1.143,19.321,13.093,12.58,91.647,141.074,0.074,0.541,0.832,0.098,187,9.394014848722811,1.0269257065224835,2.4303700572667215,9.757499167307165
187,3.116667,0.194,8.882,3.966,-1.604,-1.018,0.202,-9.0,78.2,24.5,0.416,20.461,14.336,12.587,91.63,141.063,0.074,0.541,0.832,0.099,188,9.376577499720378,1.0006378299472014,2.3948349264648887,9.729168309778592
188,3.133333,0.141,8.857,3.975,-1.307,-1.402,1.137,-8.2,79.4,24.3,-0.824,17.354,12.438,12.569,91.624,141.097,0.074,0.54,0.832,0.098,189,9.366025927809787,0.9406931302445861,2.378993433010161,9.709117107131833
189,3.15,0.222,8.869,3.991,-0.626,-0.879,1.776,-7.1,79.1,24.7,0.66,19.863,12.734,12.579,91.617,141.128,0.074,0.54,0.832,0.098,190,9.38466981919616,1.0173944578919705,2.3514690943576957,9.72813065290552
190,3.166667,0.221,8.989,4.046,-0.815,-1.311,1.762,-7.7,78.8,24.4,0.0,19.153,12.171,12.61,91.596,141.144,0.074,0.54,0.832,0.098,191,9.513440948249643,1.0243426427063385,2.3803868329539037,9.860074949005204
191,3.183333,0.257,9.068,4.002,-2.563,-1.643,1.062,-8.2,79.0,25.2,0.312,18.657,13.352,12.641,91.56,141.165,0.075,0.54,0.833,0.098,192,9.547457342303755,1.0732858245193948,2.4504678809925,9.915174078149109
192,3.2,0.287,8.944,3.96,-2.309,-0.36,1.677,-7.5,78.6,24.5,0.394,20.316,13.648,12.645,91.512,141.216,0.075,0.54,0.833,0.098,193,9.427242110917387,1.079838085490043,2.3916857843937347,9.785658128097465
193,3.216667,0.609,8.615,3.928,-2.853,2.248,1.998,-8.1,78.5,25.2,0.0,17.227,11.967,12.652,91.475,141.291,0.075,0.539,0.833,0.098,194,9.147566009807537,1.338788962647161,2.1325970575117883,9.487796899175276
194,3.233333,2.311,8.852,5.23,-9.544,3.275,8.531,-7.5,79.4,24.5,4.467,18.254,14.351,12.702,91.385,141.519,0.075,0.538,0.834,0.096,195,10.118887049096008,2.810770558724087,0.8713315980997121,10.538098737438364
195,3.25,7.153,11.559,10.079,-45.551,-46.139,31.034,-6.3,79.2,24.6,5.745,20.897,19.613,13.338,90.73,141.95,0.079,0.534,0.836,0.096,196,15.227053524526633,6.967167403905887,-2.4408093590349056,16.922237765732994
196,3.266667,17.925,14.521,15.182,-115.639,-176.307,77.386,-8.9,78.9,26.7,19.135,24.648,23.683,16.404,88.305,142.656,0.097,0.521,0.842,0.1,197,21.22599410463288,15.653312435995632,-8.190798132733768,27.616266764354666
197,3.283333,30.893,14.63,18.128,-193.274,-410.744,123.557,-9.8,79.3,28.5,31.898,26.807,26.004,23.739,83.066,142.991,0.141,0.494,0.85,0.113,198,25.567847596152482,23.078803854958753,-17.626477666404625,38.691584782740556
198,3.3,50.241,7.594,4.8,-192.529,-557.736,90.568,-10.4,78.2,29.6,50.229,17.986,12.63,34.892,75.672,141.241,0.211,0.457,0.853,0.139,199,18.990361542950982,38.278785063102504,-27.909992826240728,51.0378968708547
199,3.316667,66.285,0.003,-15.272,-195.524,-433.77,-138.538,-12.8,76.5,32.5,66.463,9.609,-5.252,42.941,68.462,136.91,0.266,0.423,0.847,0.182,200,10.901490089738191,56.03400866915067,-36.990304192975856,68.02157906135376
200,3.333333,58.427,-2.481,-13.504,-292.855,-259.561,-469.356,-11.9,76.1,33.0,56.725,6.68,-5.17,42.835,61.923,130.453,0.275,0.398,0.838,0.254,201,11.878384095819658,47.52058780347165,-34.68321542309364,60.018561345637075
201,3.35,34.709,-3.352,-6.804,-511.989,-241.231,-814.324,-6.2,74.8,35.1,33.66,6.741,4.696,36.293,53.415,121.094,0.246,0.362,0.822,0.365,202,10.832316559799082,27.27381148391236,-20.026111107459503,35.528087494262905
202,3.366667,4.195,-21.354,-0.423,-858.506,-355.122,-1128.769,1.5,69.2,40.7,3.416,-11.158,9.823,25.539,39.973,107.554,0.186,0.291,0.782,0.518,203,-8.180400264968327,2.0727664301462707,-20.063772347964992,21.766264493477053
203,3.383333,-10.702,-81.832,13.033,-1232.746,-219.331,-1274.943,6.0,57.8,49.1,-14.211,-73.218,25.551,10.024,21.758,90.406,0.078,0.169,0.704,0.685,204,-18.41531640228738,-20.75797759542491,-78.80895003076415,83.5515895539995
204,3.4,-40.484,-151.885,27.033,-936.12,93.553,-885.771,8.5,43.3,51.8,-38.026,-129.991,40.662,-7.963,7.693,75.214,-0.065,0.062,0.609,0.788,205,-11.830742716651818,-67.08786363379208,-144.21526496812362,159.49542491871043
205,3.416667,-54.829,-53.868,46.393,-157.865,173.763,-332.985,9.0,34.8,49.1,-53.053,-39.775,50.871,-16.531,4.907,66.695,-0.136,0.04,0.548,0.825,206,-38.08056920786523,-67.42392299474001,-45.433203395802444,89.77912404339885
206,3.433333,-43.83,-11.151,20.904,364.621,-108.045,151.597,8.4,31.8,47.4,-42.843,-0.21,28.645,-13.331,6.891,66.607,-0.11,0.057,0.547,0.828,207,-39.06486617941414,-28.506062315901776,-11.988809725172482,49.8235979933204
207,3.45,-0.821,-1.882,-14.225,413.931,-151.818,301.796,7.5,35.1,49.9,0.583,8.694,-5.866,-5.077,8.936,70.43,-0.042,0.073,0.576,0.813,208,-2.2203177635909648,12.580686608192508,-6.585066703923964,14.372424638870086
208,3.466667,24.663,23.989,-15.131,60.775,60.146,55.344,6.9,39.2,52.5,23.559,32.739,-6.069,-1.577,11.172,73.005,-0.013,0.091,0.594,0.799,209,19.52425335246228,25.752874724569033,19.19051394438198,37.585673480729334
209,3.483333,5.397,9.014,-3.056,-206.226,8.888,-202.253,7.9,38.1,52.4,4.88,18.433,2.774,-3.899,10.288,71.025,-0.032,0.084,0.58,0.81,210,3.7545241836016556,6.597506050537356,7.880063646181628,10.941615100157746
210,3.5,-9.215,-3.902,8.946,-178.246,-86.393,-170.685,6.9,35.7,51.2,-10.342,4.238,19.727,-6.655,7.268,68.068,-0.055,0.06,0.559,0.825,211,-7.813149039325858,-10.831452586926527,-1.34427748119354,13.422844147199207
211,3.516667,-7.772,-5.596,11.807,-9.385,-12.799,-28.314,5.6,33.7,50.6,-8.024,5.487,18.729,-7.318,5.762,66.869,-0.06,0.047,0.55,0.831,212,-6.294584438617446,-13.757591605189372,-1.4937633580785317,15.202777673833163
212,3.533333,-5.845,-2.181,8.349,105.601,23.479,81.71,6.0,34.0,51.0,-3.821,8.847,15.899,-6.484,6.84,67.479,-0.053,0.056,0.555,0.828,213,-4.880933826525502,-9.194415347658316,0.5155563944170805,10.422407927153879
213,3.55,0.014,0.784,5.188,85.202,20.866,82.489,5.7,34.9,52.6,0.0,12.516,12.838,-5.15,8.304,68.702,-0.042,0.068,0.564,0.822,214,0.43852004313435544,-4.533109460700656,2.605535413130217,5.246922526586418
214,3.566667,2.883,2.178,3.928,20.746,1.622,28.714,7.4,36.6,51.3,2.024,11.959,12.352,-4.53,8.97,69.345,-0.037,0.073,0.568,0.819,215,3.025045275100249,-2.4657446107794576,3.6405716031971846,5.337092560561414
215,3.583333,1.154,0.223,5.3,-29.738,0.788,-12.662,6.8,36.4,51.9,0.957,11.481,14.695,-4.74,8.831,69.307,-0.039,0.072,0.568,0.819,216,1.7155317605568765,-4.671289487067375,2.16966594353473,5.428760908347319
216,3.6,-1.205,-1.609,8.217,-38.643,15.807,-14.402,7.8,35.1,50.9,0.0,8.132,15.852,-5.437,8.556,69.012,-0.045,0.07,0.566,0.82,217,-0.09410535422319288,-8.355131858797229,1.3201934723433884,8.459314097490411
217,3.616667,-3.299,-2.711,10.544,-10.668,20.427,6.156,7.8,35.3,51.3,-3.63,6.465,19.233,-6.12,8.615,68.915,-0.05,0.071,0.565,0.821,218,-1.7566207334583375,-11.202876043815646,0.9048259201005171,11.375801422317462
218,3.633333,-3.65,-2.239,11.877,5.311,-0.983,17.816,7.6,36.1,50.9,-2.87,7.523,21.311,-6.166,8.773,69.07,-0.051,0.072,0.566,0.82,219,-2.000871551868765,-12.342736722681652,1.7470298301654896,12.625321778077579
219,3.65,-0.976,-1.434,11.127,16.657,2.893,19.207,6.9,35.0,51.4,-0.426,7.28,19.774,-5.935,8.93,69.332,-0.049,0.073,0.568,0.818,220,0.47151120490252696,-10.976876594107162,2.4708133117242377,11.261396938213304
220,3.666667,-0.694,-0.415,10.405,6.208,20.484,8.789,7.6,35.4,50.2,0.0,11.226,18.84,-5.904,9.227,69.418,-0.048,0.076,0.569,0.818,221,0.5719766083692961,-9.923428064727473,3.18061380926033,10.43637322061644
221,3.683333,-2.538,-0.382,10.309,-5.636,11.36,0.312,8.1,35.9,51.6,-1.812,9.119,18.28,-6.114,9.449,69.368,-0.05,0.077,0.568,0.818,222,-1.2274296084100806,-10.121244134558232,2.9860815000714265,10.623692813706539
222,3.7,-3.012,-0.913,10.127,-7.743,-5.11,0.149,8.3,35.8,50.3,0.0,8.709,19.174,-6.318,9.415,69.295,-0.052,0.077,0.568,0.818,223,-1.646945912836451,-10.202575873319972,2.3784147471247556,10.604802779872902
223,3.716667,-2.752,-1.267,9.651,8.284,-6.954,6.859,6.9,36.5,50.7,-3.1,8.195,19.197,-6.361,9.353,69.28,-0.052,0.077,0.567,0.818,224,-1.4025712128862446,-9.833717782799658,1.910859115956115,10.115364254439877
224,3.733333,-2.917,-1.031,9.709,18.156,0.362,11.01,7.4,36.2,50.1,-2.438,8.755,16.841,-6.24,9.518,69.358,-0.051,0.078,0.568,0.818,225,-1.5607893295160635,-9.842737796820808,2.1262597047171505,10.19002114816255
